lord_id,name,alliance_id,alliance_tag,town_center,home_server,power,map_id,units_killed,faction,merits,highest_power,legion_power,tech_power,building_power,hero_power,units_dead,units_healed,city_sieges,defeats,victories,scouted,gold,wood,ore,mana,gems,resources_given,resources_given_count,helps_given,gold_spent,wood_spent,stone_spent,mana_spent,gems_spent,killcount_t5,killcount_t4,killcount_t3,killcount_t2,killcount_t1
1338867,ᶠˢᵏKyle,183482,FSK,25,36,441152554,24071,3613637591,League of Order,54372224,511404724,378961115,31732531,18680998,11702530,4392609,1758746915,643,706800,353403,2523,387391708,248205234,163211509,4918810055,127,23854204141,4841,149291,44846794265,42593130271,26136780955,25795616659,-,939438680,2270081223,112665041,51095938,239499334
10808564,屮 차 태 식 屮,198856,FFA1,25,201,331185431,24071,1171514450,Wilderburg,15602571,345509507,268783237,31734406,18680998,11986790,6926639,1019408410,763,454412,257009,649,940115825,831717593,564804385,2738173656,590,505301805,114,91603,44230566565,45455285320,25605144967,28891160887,-,567446300,484485607,39409960,21528589,58063567
1645863,Điablø,306480,-I-,25,509,283156007,24071,2250411605,League of Order,86356275,454375997,218656993,31734406,18680998,13972510,12349163,1122172834,1451,354663,518540,1687,549343574,532126312,788942311,2009362776,158,1614809609,333,126268,36612007296,31153940021,24599509986,22934004717,-,1270295865,817341857,36817932,20963036,104050747
1339818,I Steal Chicken,183482,FSK,25,36,253901075,24071,5272351524,Springwardens,31712429,253901075,194938471,31734406,18680998,8391970,1378429,1136250261,420,280085,296194,1382,285993518,206893797,106323674,984926147,510,25000000,5,123334,12412690232,11335437202,8164396325,6534315979,-,712294202,3501993046,145151292,35515798,877270670
7423719,Crafty Rat,239363,ASC~,25,324,232594840,24071,1085249587,Wilderburg,31497072,238198360,168937936,31734406,18680998,13241500,1910949,650937861,42,193782,460364,141,363726264,465929565,620027543,7167394163,98,19805450,7,128164,16105016058,17545108694,10563237021,11075112768,-,646918259,366244703,17944751,12882237,41244658
1339417,ᶠˢᵏDebon,183482,FSK,25,36,229932219,24071,3109482843,League of Order,23022059,230016239,169497145,31734406,18680998,10019670,762861,1153462752,803,162732,555787,3178,1352579966,766806365,310714040,3095290835,7023,3149332590,638,270765,11764814968,11126764816,6212506036,5003366058,-,738945402,1980984016,112959544,35361636,239724691
11364835,Mad X,287580,NM!,25,428,227293753,24071,1084773406,League of Order,18110347,230948551,164834669,31734406,18680998,12043680,2983322,599807005,198,105511,246534,882,1253571889,1087495517,780851410,3014688002,487,997143466,229,87674,13628813828,14533014428,10222048379,8761381577,-,471094643,505157944,18021681,11168447,79239095
9749551,ᵒⁿᶠᶦʳᵉ 흑 곰 파 GOMPA,198856,FFA1,25,201,227220291,24071,1065766247,League of Order,24197457,247912975,165619807,31734406,18680998,11053940,3375976,764105284,585,379473,242805,510,982530407,1225342438,983269373,6770825591,3419,2477184308,497,151883,20441591853,22904644457,10183549552,11990532859,-,581859419,364054389,14047247,8748879,96767933
9815565,초코맛 카레라,198856,FFA1,25,201,224568230,24071,938785887,League of Order,58751741,337207450,161542956,31734406,18680998,12569670,5513925,795210883,200,436616,207974,200,657912551,375999630,184335094,1560025505,49,8406803116,1695,63222,36254391002,32099294209,17425816326,18384467208,-,522665827,307278144,41594065,20079958,46877134
9806288,자태식,198856,FFA1,25,201,221933541,24071,919892130,League of Order,8284595,281056391,161237482,31732531,18680998,10281850,1996020,849265355,586,326316,238937,239,302633128,202835152,201623048,2483924705,111,6901835012,1389,70257,16132570867,15283618602,11419893916,8718926516,-,417136841,391146032,34739325,15832022,60584846
12758093,TonyPan托尼,322980,-RC-,25,168,221880789,24071,1217829701,League of Order,9771253,223411789,160213340,31732531,18680998,11253920,5369241,609413539,383,143856,155121,557,193004267,129457918,59671487,798396628,15,251875000,54,39306,18187702111,15718790116,7113817379,10146284053,-,238217171,810918445,77166882,18781224,72600439
3031907,ṈBP,306467,-ll-,25,509,221342585,24071,1443463499,League of Order,16547547,246392547,159062536,31732531,18680998,11866520,9142555,900398949,1709,242012,435458,1067,640381412,1072230809,1032649229,5401476524,213,2819709986,647,185049,23549869243,21483131037,12397062293,13631650688,-,743653823,606567122,19979022,10660275,61998199
11186009,ᴅ ᴏ ᴘ ᴀ ᴍ ɪ ɴ ᴇ,287580,NM!,25,428,220219818,24071,1331022400,League of Order,15844377,224473453,160261294,31734406,18680998,9543120,3190083,652232629,1103,120384,242078,955,622672682,629279543,434095006,3709248371,196,4647273804,969,75515,15973531340,18606502840,12148052011,9939389793,-,407542086,819895955,27415703,8647162,66903945
2830652,VicのLubu战,298362,SVR,25,473,207505858,24071,1237691112,League of Order,39664125,244858705,145070664,31734406,18680998,12019790,4397996,725713749,565,166468,287933,731,340433174,379672191,286551122,3167346872,2337,1711450407,348,123871,12702339616,13185301743,9625171093,7838364446,-,634375928,469278901,12194931,6921583,114574012
1639072,ᶠˢᵏ Grumpy,183482,FSK,25,36,202520434,24071,1190267391,Wilderburg,34011513,222223860,140432740,31734406,18680998,11092270,3975329,764567421,107,253316,268111,946,1102834502,1363547806,1227362332,4987397343,21597,483755967,108,208511,26339600251,21210399365,11713553095,13991593228,-,449815971,658764603,13354413,3733119,64450175
2790251,ˣˡˡˡRegi OnlyInf,306480,-I-,25,509,201650308,24071,947006672,League of Order,20906352,265727464,140878824,31734406,18680998,10356080,1750217,819608945,161,390182,213956,779,2753618169,2521861068,1631475081,9332929445,465,742721035,184,116031,19485880526,19310786182,6195320084,10773987650,-,457261601,425662940,8434177,3703732,51802880
10531001,ᵀʰᵉ Aim,198856,FFA1,25,201,200426070,24071,1166572868,Wilderburg,27005610,218426070,140837906,31734406,18680998,9172760,3505161,823592932,117,227357,312717,910,2722809042,738525659,949568138,5148291486,4589,1154161000,237,185720,21616652948,12394721299,11147327822,10308780994,-,607567980,432875833,30949259,10647395,84402744
12009626,K Trumpˢˢᴳ,198856,FFA1,25,201,199891540,24071,1302466888,League of Order,67515872,321398024,137673191,31732531,18680998,11651350,4778072,700350691,314,272389,489822,436,494280523,437030461,324474189,1703604836,94,13289512,11,88113,38573819068,32077928374,21023035354,23199233393,-,811163023,406183084,14264389,8917370,61902101
10215549,버거형,287580,NM!,25,428,198260395,24071,650408550,League of Order,19242812,200212655,138768766,31732531,18680998,9078100,2217111,587070072,270,129074,281709,148,793316721,731151726,659456428,6673745938,210,1054977216,214,85437,21436749480,18464517602,11325771625,11494348145,-,366154299,248266805,2155715,3191617,30532139
10221428,시온,287580,NM!,25,428,196990170,24071,3123650404,League of Order,66732761,264324593,134751616,31734406,18680998,11823150,8048072,1102847640,2061,214384,462681,1196,1274172897,806055600,600386514,4520303376,664,1665800004,340,159838,20411916398,22534029982,15522215187,13590213319,-,1071603186,1769810411,49268880,31359797,200109901
9676210,Inner Peace,198856,FFA1,25,201,189544226,24071,1091163779,Springwardens,8679398,258400595,129734012,31734406,18680998,9394810,5201008,766454003,1318,283044,231251,658,808765762,424489698,370922142,3594214986,5231,3115880225,667,90836,7111018445,7352568653,3539752202,3767942145,-,467576305,547129143,22731304,11326572,41601849
2190524,KӨПZIЦƧ,270507,WIRA,25,380,187615592,24071,1428608320,Wilderburg,32856569,217476716,127077688,31734406,18680998,10122500,5575580,657737194,992,252780,277332,2044,839077525,606799307,590030763,5068643054,1264,828673717,199,95103,12477882377,10607097841,8490581537,8078157157,-,612423217,697265049,38318836,19554304,59100262
11936312,BELLA 45 Mac,287580,NM!,25,428,184313192,428,1596571821,Wilderburg,-,184313192,123777733,31732531,18680998,10121930,4967589,656090835,698,125039,185763,624,1813859906,992558980,931755775,2859481693,2400,1366651210,286,105063,14495164704,14826908464,9875787732,9229797118,-,494846333,982932787,29027640,15687868,73732428
12649433,수호성 Ranker,198856,FFA1,25,201,182006280,24071,1625652935,League of Order,33924468,232075324,119670906,31734406,18680998,11488040,10772022,925466613,593,397106,332850,410,756747694,496698689,453452241,2479832671,10,15618814223,3141,92528,53228839379,49220507763,28808811612,26644423035,-,788471659,729032552,25554074,11879306,70200092
9720345,Emong ˢˢᴳ,274856,FFA-,25,201,179876782,24071,1730594704,League of Order,43112663,207534958,120014828,31734406,18680998,9446550,10409809,984482890,3217,172725,510105,2139,418236475,543083022,295082888,1294124682,401,4383087586,898,55187,17357236652,19024965919,11800440745,9028915437,-,835587164,699023029,57618738,32368364,103771756
10090821,ꜱᴇᴄʀᴇᴛ,198856,FFA1,25,201,178635842,24071,986005078,League of Order,38318783,197898732,118705753,31732531,18680998,9516560,2966270,696602352,121,158705,413813,708,1217123336,1256041204,1122013951,5959107784,828,692000000,139,147269,15907422403,17467285031,9829648119,8971663199,-,627841455,299497713,11221311,7104125,40368423
12046947,에겐남 Dex,198856,FFA1,25,201,178612118,24071,843323122,League of Order,28166917,188566202,119228999,31732531,18680998,8969590,3599327,688857564,203,163105,378811,92,916125432,1100809265,837268842,5547061313,11874,1952969983,394,164247,20864978806,24534407797,17334037404,13598074701,-,530820968,250329349,4508149,3633939,53885362
2648578,Dracorouge,298362,SVR,25,473,178574999,24071,415560910,League of Order,12126760,179020094,116687115,31734406,18680998,11472480,1534054,418946909,176,128131,208024,114,3644712503,3786381070,2719963668,3548086979,8,100000000,20,98817,9067183627,10503273219,5387793104,6607962031,-,230430156,166994387,1275654,906903,15901850
2828835,VicのLubu爱,298372,SVR2,25,473,177545411,24071,814614892,League of Order,16518716,185828407,117777647,31734406,18680998,9352360,4571711,539415335,553,160522,206709,1108,1745034521,1051414661,884667904,3569525496,7799,3356754071,709,138184,12322859458,12551388549,6039093292,6205406845,-,313709022,343093587,36734274,25210034,95294180
7393058,ᴺᶠᵍFishie,239363,ASC~,25,324,176501022,24071,609481748,League of Order,10223583,178881174,118685358,31734406,18680998,7400260,3551046,577507205,710,248447,170416,866,98066361,107695019,333791122,3087952850,3,4362617603,877,77693,14027256101,21751912531,14769457479,12008300415,-,351260688,227296248,9064941,4976126,16558348
5546935,MøŊŜŦeŖ,287905,BeK,25,115,173742144,24071,932535316,League of Order,4902767,174438084,113410975,31732531,18680998,9917640,1688832,456936090,290,80690,238807,5265,1563358685,1818497331,1599809861,3872730626,6460,361587472,87,127035,7791227090,8979817986,6557951237,5990644870,-,243000497,614260871,25745382,11785118,37464211
14193896,Mendan,270507,WIRA,25,380,173102299,24071,1196197202,League of Order,57357461,227299987,110049630,31732531,18680998,12639140,6727355,634990328,318,159485,419855,525,1367898270,2214345576,1291306117,4089674275,51,1484669228,301,118643,26907979567,29867880549,21682165702,19528105600,-,655614410,488951311,8433205,7724986,35394600
