lord_id,name,alliance_id,alliance_tag,town_center,home_server,power,map_id,units_killed,faction,merits,highest_power,legion_power,tech_power,building_power,hero_power,units_dead,units_healed,city_sieges,defeats,victories,scouted,gold,wood,ore,mana,gems,resources_given,resources_given_count,helps_given,gold_spent,wood_spent,stone_spent,mana_spent,gems_spent,killcount_t5,killcount_t4,killcount_t3,killcount_t2,killcount_t1
1645863,Điablø,306467,-ll-,25,509,370124497,24071,2146200294,League of Order,47991937,454375997,306161583,31734406,18680998,13547510,11266588,1085530286,1368,338974,498603,1638,549273337,532065316,788941945,2007684887,158,1614809609,333,125270,34486262910,29341231385,23456228713,21716527084,-,1189730576,799025151,36670256,20732884,99115107
10808564,屮 차 태 식 屮,274856,FFA-,25,201,344501461,24071,1167710547,Wilderburg,14179356,345509507,282084057,31734406,18680998,11881810,6902807,1016370664,763,453240,255591,647,939290521,831716960,563667937,2732018400,590,505301805,114,90218,44218917565,45444210320,25598384967,28886941887,-,564587120,483541884,39409485,21528589,58063042
1338867,ᶠˢᵏKyle,183482,FSK,25,36,331007844,24071,3574897469,League of Order,38913319,511404724,269174585,31732531,18680998,11419730,4365371,1744655679,642,706538,351684,2519,385512092,246734859,163206315,4848069215,127,23854204141,4841,148184,44816846543,42562993705,26114500955,25778768659,-,936298441,2234529331,112665041,51095810,239452586
9806288,자태식,274856,FFA-,25,201,280923391,24071,913087868,League of Order,5194064,280923391,220236092,31732531,18680998,10273770,1996020,833458097,586,318731,236684,239,299590228,199647352,199232198,2474095655,111,6901835012,1389,70100,16046562741,15198661476,11408761916,8706208516,-,411616981,389955790,34739251,15832022,60490760
9815565,초코맛 카레라,274856,FFA-,25,201,249107974,24071,898562414,League of Order,45117507,337207450,186554600,31734406,18680998,12137970,5417083,778103210,199,427887,200135,200,657912551,375598082,184333717,1450129380,49,8406803116,1695,61717,36213745476,32052898552,17409466326,18362855208,-,492033259,298793723,41587772,20075722,45781179
9749551,ᵒⁿᶠᶦʳᵉ 흑 곰 파 GOMPA,274856,FFA-,25,201,245755551,24071,1050960752,League of Order,17871901,247912975,184653767,31734406,18680998,10686380,3291663,754475461,585,369784,240902,509,981010097,1225342438,983269373,6687872644,3419,2477184308,497,150881,19755709868,22216783472,10101779047,11703463654,-,569864512,361312115,14039342,8748811,96707592
9672672,레부엘토사고픈땡깡,274856,FFA-,25,201,243269240,24071,1348089714,League of Order,31619376,319844282,180300956,31734406,18680998,12552880,12915315,876016574,570,395862,254743,3017,459729585,277848668,247112811,1256128306,56,975251820,206,76127,37284264509,32915483013,16080351634,19350063502,-,692446211,518221463,19699686,8971733,108249328
7423719,Crafty Rat,239363,ASC~,25,324,230496780,24071,1074375721,Wilderburg,26985889,238198360,167097276,31734406,18680998,12984100,1782294,639244964,42,190034,458337,141,363726264,465929565,620027543,7090394802,98,19805450,7,127073,16069740058,17510372694,10542957021,11058956768,-,637648730,364643069,17942521,12881764,41244658
12649433,수호성 Ranker,274856,FFA-,25,201,227331240,24071,1602878030,League of Order,25692689,232075324,165393196,31734406,18680998,11522640,10635643,915356876,592,389464,329545,409,756747694,496698689,453452241,2426362947,10,15618814223,3141,92112,52726774125,48697645715,28643160820,26378322530,-,771152542,724828267,25511912,11879298,68991927
3031907,ṈBP,306480,-I-,25,509,222986852,24071,1427984324,League of Order,8774337,246392547,161112963,31732531,18680998,11460360,8601503,885193802,1708,236169,430723,1062,640370289,1072209918,1032327707,5382055722,213,2819709986,647,184350,23529142743,21460920037,12383286293,13611644688,-,731128078,603916660,19977293,10645679,61711556
12758093,TonyPan托尼,322980,-RC-,25,168,221733099,24071,1215089445,League of Order,8554092,223411789,160442750,31732531,18680998,10876820,5369241,606415832,383,143151,154487,556,193004267,129457918,59325818,795950703,15,251875000,54,38945,18170460111,15700226116,7107337379,10141904553,-,236100993,810294369,77166882,18781222,72600439
11364835,Mad X,287580,NM!,25,428,216871971,24071,1080054907,League of Order,16327153,230948551,154738707,31734406,18680998,11717860,2973861,595224943,198,105167,245181,881,1246502008,1083379190,778460560,2999065080,487,997143466,229,87233,13604926784,14507495399,10214265492,8754648537,-,467202015,504638799,18021681,11168447,78932369
12009626,K Trump,274856,FFA-,25,201,214092293,24071,1266172124,League of Order,54656563,321398024,152206134,31732531,18680998,11472630,4630365,684700354,314,266839,482943,425,494280523,436340393,324474008,1603967763,94,13289512,11,87165,38540025429,32043334735,21002913354,23185579893,-,783222020,399794514,14049786,8875608,60194769
10531001,ᵀʰᵉ Aim,274856,FFA-,25,201,213101520,24071,1158957868,Wilderburg,24128068,218199520,153645906,31734406,18680998,9040210,3505161,818829307,117,225794,310767,905,2722809042,738525617,949568138,5060272872,4589,1154161000,237,184632,21592584948,12371974299,11136177822,10296147994,-,601285224,431611891,30948327,10647395,84335374
