lord_id,name,alliance_id,alliance_tag,town_center,home_server,power,map_id,units_killed,faction,merits,highest_power,legion_power,tech_power,building_power,hero_power,units_dead,units_healed,city_sieges,defeats,victories,scouted,gold,wood,ore,mana,gems,resources_given,resources_given_count,helps_given,gold_spent,wood_spent,stone_spent,mana_spent,gems_spent,killcount_t5,killcount_t4,killcount_t3,killcount_t2,killcount_t1
2790251,ˣˡˡˡReGi,307133,-I-,25,167,253585634,167,833973949,League of Order,48227440,259334114,193417850,31734406,18680998,9752380,1121685,678863858,144,312430,185005,753,2753615068,2521856417,1631469489,8068386738,465,742721035,184,109359,18578729479,18379836438,5942080270,10325724084,-,361115714,416582159,8279399,3547360,44317763
1368538,ˣˡˡˡNeHx,307133,-I-,25,167,203094505,167,787271289,Wilderburg,55655208,211533171,143632706,31732531,18446048,9283220,4703998,668477478,139,334817,116135,107,44842083,81261307,16773969,259256083,13,1184703426,250,94385,30786306436,30378160249,5325892740,15263477959,-,331096592,401395356,13677886,19516437,21491563
5468096,theredhunterr,293621,-VKG,25,452,194655969,452,792520802,Springwardens,40272908,194655969,133584555,31734406,18680998,10656010,1919659,510336755,185,116364,172163,452,4426372989,4535899291,1260523942,2651803071,1021,466994000,94,153092,13456854031,14037296919,3743837547,6991457363,-,313652087,408406124,5849653,2903561,61530668
3569342,ᴰᴷTottelini,301946,#DK#,25,87,191070724,87,781945287,Springwardens,15156007,191070724,128784000,31734406,18680998,11871320,1575351,516520412,38,103722,181746,367,2951605582,2495947951,2395220962,2789418142,40,612959331,154,229746,14136674143,16213652559,14807436937,11717242416,-,238027456,504487002,9643689,2209625,27526765
4208966,ᵛᶰシ T1 S2 AK,307729,S2AK,25,174,184133245,174,630212754,League of Order,10867884,189952391,123729231,31734406,18680998,9988610,3138606,534075697,238,145625,234982,291,2073436711,1378988056,2148749522,4076588671,26,1376879368,279,133167,11353501689,10966743735,7528851372,6165839426,-,365287943,181584709,22647244,13875357,46472321
3052723,JoJoTaRo ᴴᵁᴹᵀᴼ,307729,S2AK,25,174,180693884,174,844057868,League of Order,24765639,185609544,120808440,31734406,18680998,9470040,1885128,773022338,254,283513,293607,741,939318255,1104058338,429967407,4144249335,502,1921797646,398,126754,11042482122,11402295348,6189522714,6298526235,-,440951800,281441184,25048603,11183807,84867812
1181747,Blackhart147,307133,-I-,25,167,177368559,167,348763326,League of Order,21590244,177368559,117023100,31732531,18680998,9931930,1549556,446647236,154,102296,119184,542,2158748406,1820498575,1692090235,2302395408,1261,88994464,34,140544,6859262175,6453308567,4274886907,4173693164,-,151505504,152919466,2990650,1033447,40211662
4091199,Angel of D3ath,307133,-I-,25,167,177096712,167,1086787045,Wilderburg,57273817,177096712,115707098,31734406,18680998,10974210,3813742,625441808,1395,140538,226851,1046,1598293518,1541349851,1230339100,1992761455,80,230000621,55,122549,10062675733,9417469442,7141101191,6316619846,-,424353100,550334920,25989398,12342049,73139026
7762480,ᴍɪʀᴀᴄʟᴇᴍᴀᴋᴇʀs,195690,:F1:,25,255,176927854,255,796188408,Wilderburg,-,177085823,118602250,31734406,18680998,7910200,3776681,249254447,2336,50075,98368,-,400928870,254685986,331740559,717715714,10,748589483,154,112134,18043326481,10094275554,10594231694,9289207702,-,109036308,549248968,76296249,20946212,39519747
8040398,ᵛᶰ PANCAKE S2 AK,307729,S2AK,25,174,175915825,174,543724430,League of Order,16302299,176702739,117357311,31734406,18680998,8143110,2125537,380845731,481,111502,146474,456,1016557604,588684834,980717021,2415375663,1192,491922430,137,117359,7471637655,7559383725,5199328845,4962705755,-,199881065,293540068,23966399,9886753,16245106
3568375,Lady Veronica,301946,#DK#,25,87,175266035,87,494140404,League of Order,12674495,187158310,114754626,31732531,18680998,10097880,2016344,442487515,20,127352,81872,313,1345439942,751000547,317478490,767047251,30,1535268005,356,74922,17204305124,15148789055,7445845654,10033004334,-,141511703,332330186,8302064,2131496,9818944
10366904,Elega S2 AK,307729,S2AK,25,174,172476091,174,891367143,Wilderburg,20941034,172476091,112572197,31734406,18680998,9488490,8823017,740143689,803,209207,209275,1755,1543859925,1030230371,767069027,2591389481,3218,4376102806,902,115668,29864099989,27542433535,15686683078,16849222558,-,433444769,376561877,14982672,9007602,56498294
10243042,屮 흰 수 염 屮,249344,`Hel,25,255,172177675,255,1255578484,Wilderburg,14406370,173294153,111856491,31734406,18680998,9905780,4297277,632717570,2717,121807,227938,1662,611112941,528055223,543216022,2279127695,2134,3862693495,779,109720,17201951110,12410042652,13474020067,9282886702,-,351469711,736877581,56050226,27965286,80770692
1979122,TemiiTHLive,307729,S2AK,25,174,170497093,174,484652929,League of Order,13529019,170515163,110886454,31732531,18680998,9197110,612625,425312830,35,93551,190189,395,989070589,1326766402,829594082,3860514753,1146,736622495,180,107280,10009044923,12303081635,7407577829,6856247782,-,258372236,135916780,7413023,8259509,74662702
2031818,Ɏoɗá,307133,-I-,25,167,169007325,167,785893234,League of Order,71256325,198968645,108602171,31734406,18680998,9989750,4733129,524876810,703,137450,167692,705,1649666373,1655566879,1474161057,2460766115,139,2350000897,484,100226,20162418226,18742966219,12870116792,12866533354,-,314486331,415168386,7784843,3059233,45034494
1919681,TeddyJ,307729,S2AK,25,174,164819019,174,494930019,League of Order,18233961,170586649,104433660,31732531,18680998,9971830,954214,535504060,431,112662,228426,791,4357618573,5083150684,2928625286,4061961523,96115,340327987,75,133551,10968588791,11768576687,6531152306,6715860525,-,269568060,125715366,8371513,6579404,84372763
3616585,ᵀᶦⁿʸ KillerKay,307133,-I-,25,167,164187055,167,930732432,League of Order,31063855,164187055,104045851,31734406,18680998,9725800,3622630,511062737,1384,120119,303074,384,878266611,636235482,553025225,1485537812,372,5331618201,1163,144734,12623008971,12806783206,7084543635,7222127052,-,342969196,527933924,17123776,9455366,32821826
1343439,MyNameIsJeff,307133,-I-,25,167,163971943,167,738281854,League of Order,31079224,163975303,104799924,31732531,18680998,8758490,3037453,514998986,1220,114217,170203,620,436255551,275796730,325934320,1788927102,204,3295216011,710,118544,6332370153,6108534524,4359359186,3593299718,-,233958877,445850226,16377356,4313038,36829181
5486872,CTør,307729,S2AK,25,174,159715419,174,360189986,League of Order,5056549,159715419,101071090,31732531,18384178,8480050,249453,342041255,32,55318,181014,191,1469408831,1384963366,1021362552,3326138844,11,12177002,9,106336,9108940921,7638301815,6385804455,5293655156,-,198905476,104071628,3324427,1475303,52392919
4965341,CHAiNOi ᴴᵁᴹᵀᴼ,307729,S2AK,25,174,157665700,174,766137220,Wilderburg,25704739,162217252,98006951,31732531,18680998,9245220,759605,624775537,260,90406,252987,435,2933946768,2790822192,1748762973,4024012529,1010,154064000,33,148235,8781191812,9269703298,5611446828,4574304833,-,366421173,306207736,7819449,5210191,80237973
1227467,ᴳᴱᴺ Bassaï,293621,-VKG,25,452,156333772,452,301972373,League of Order,-,156333772,98193433,31732531,18680998,7726810,744096,281245318,528,58242,110448,887,469023614,570429959,474288380,1161828413,166,717600000,145,71720,7881064587,9867484708,9398455558,6920587883,-,96608075,182112628,1546771,1916854,19493960
10285299,지 킴 이,249344,`Hel,25,255,155545579,255,980675718,Wilderburg,32709326,157433280,95951795,31734406,18680998,9178380,6827983,576080184,1396,123956,146896,966,953898670,879734580,596694683,2518190707,1830,918166244,193,104790,15463008106,14581845459,7084134571,7915801390,-,271749161,627233271,22368732,6933221,51861618
5375137,Dent,293621,-VKG,25,452,152570280,452,626090422,League of Order,24464239,152570280,93388601,31732531,18680998,8768150,1628584,303410050,310,57176,108954,784,197289269,576109130,319862980,672701136,881,201276712,44,68729,7091645131,7631390188,3849799841,4727019109,-,199581048,384381411,12124082,5640896,23947686
