lord_id,name,alliance_id,alliance_tag,town_center,home_server,power,map_id,units_killed,faction,merits,highest_power,legion_power,tech_power,building_power,hero_power,units_dead,units_healed,city_sieges,defeats,victories,scouted,gold,wood,ore,mana,gems,resources_given,resources_given_count,helps_given,gold_spent,wood_spent,stone_spent,mana_spent,gems_spent,killcount_t5,killcount_t4,killcount_t3,killcount_t2,killcount_t1
4585351,Konan S2 Ak,307729,S2AK,25,174,254110966,26055,1136130602,League of Order,11909467,254110966,192527222,31734406,18680998,11168340,2860850,753641738,531,168802,240163,794,431488252,334717503,439530207,2551217078,33,3304012648,687,74522,24756464308,18382865135,15175266539,14354875226,-,421555114,644718999,15195290,7728992,46562136
3569342,ᴰᴷTottelini,289921,#SP#,25,87,189492235,26055,756063011,Springwardens,6749649,189492235,127480281,31734406,18680998,11596550,1519318,490128879,37,95983,174643,361,2853652028,2480709674,2385333609,2714797711,40,612959331,154,227772,13928729600,15954943174,14666267905,11605792728,-,223456017,494920348,9602477,2209608,25824679
3052723,JoJoTaRo ᴴᵁᴹᵀᴼ,307729,S2AK,25,174,183034026,26055,801569286,League of Order,9694965,183045146,123404782,31734406,18680998,9213840,1361257,722437230,251,276397,278175,736,926364083,1103229509,424881279,3883057851,460,1921797646,398,124667,10795781585,11149787046,6070962714,6184454735,-,410357493,276277942,25047380,11180432,78147002
4208966,ᵛᶰシ T1 S2 AK,307729,S2AK,25,174,182451771,26055,625686433,League of Order,8773464,189952391,122045657,31734406,18680998,9990710,3057520,526489118,237,143262,233410,288,2068391183,1378587029,2148749522,4015405297,26,1376879368,279,132766,11247933910,10857503487,7484439372,6109080510,-,361924037,180504082,22597404,13863845,46452365
3568375,Lady Veronica,289921,#SP#,25,87,179096130,26055,471865226,League of Order,3664134,179096130,118736901,31732531,18680998,9945700,1845912,412100813,19,116878,77325,302,1253180263,737361556,317478490,746785530,30,1535268005,356,74346,15790987936,13726583019,7305628495,9265321356,-,128177560,324102095,8264250,2128387,9152338
7762480,ᴍɪʀᴀᴄʟᴇᴍᴀᴋᴇʀs,195690,:F1:,25,255,176927854,255,796188408,Wilderburg,-,177085823,118602250,31734406,18680998,7910200,3776681,249254447,2336,50075,98368,-,400928870,254685986,331740559,717715714,10,748589483,154,112118,18041456481,10094275554,10594231694,9289027702,-,109036308,549248968,76296249,20946212,39519747
1181747,Blackhart147,307133,-I-,25,167,174335518,26055,309124844,League of Order,7910900,174453208,114312079,31732531,18680998,9606510,1299118,409315587,138,92950,111868,537,2094072980,1799349284,1645575252,2157724621,1261,88994464,34,139169,6627125901,6222001686,4104870398,4011539827,-,128714436,140771421,2651948,948564,35941300
8040398,ᵛᶰ PANCAKE S2 AK,307729,S2AK,25,174,173717056,26055,526557199,League of Order,8785152,176702739,115363322,31734406,18680998,7926310,1980123,351993475,439,103753,140567,455,1016557604,588684834,980716917,2283132049,182,491922430,137,116577,7114047726,7267378868,5043742585,4824797895,-,186228293,290339445,23899230,9871720,16013472
2790251,ˣˡˡˡReGi,307133,-I-,25,167,172948604,26055,766194806,League of Order,25095670,215693514,112837900,31734406,18680998,9695300,861802,619514880,142,289113,177608,748,2753613400,2521851042,1631468141,7707915605,465,742721035,184,108945,17801399656,17594651615,5855728270,9969158736,-,323043390,394975671,7559881,3426996,37059363
1919681,Teddy J,307729,S2AK,25,174,168649699,26055,462460793,League of Order,7545575,168649699,108618740,31732531,18680998,9617430,486856,501772453,424,105459,216967,761,4304145607,4976451811,2912989776,3819778639,93180,340327987,75,131659,10466179243,11291640271,6123702993,6359958123,-,247930320,122263665,8325109,6566695,77059062
1979122,TemiiTHLive,307729,S2AK,25,174,168171713,26055,468216998,League of Order,7332058,168365477,108747494,31732531,18680998,9010690,578743,409065274,35,87205,185591,387,939351024,1322195637,829593903,3675836329,1146,736622495,180,106279,9897416707,12190094419,7341115589,6798786602,-,244778643,133847270,7408649,8256111,73897646
5468096,theredhunterr,293621,-VKG,25,452,161191439,26055,735412016,Springwardens,20995659,193183711,100260255,31734406,18680998,10515780,1762055,474597980,185,107037,163464,452,4363990899,4502771309,1260520674,2495273933,1011,466994000,94,151548,13162278626,13739220354,3702302576,6857846198,-,274211889,397368593,5355020,2709705,55589506
3616585,ᵀᶦⁿʸ KillerKay,307133,-I-,25,167,160416279,26055,891944751,League of Order,18534984,160786319,100671285,31734406,18680998,9290510,3524386,473946272,1384,114483,290251,384,861594109,627793482,546485463,1429789345,372,5331618201,1163,144147,12412194754,12604467239,7047031635,7180426052,-,318647568,519629740,17120506,9453766,26664915
4991044,r๋r๋r๋ ᴴᵁᴹᵀᴼ,307729,S2AK,25,174,160005463,26055,963663952,League of Order,8949796,160005463,100524384,31732531,18680998,9041230,837626,554969895,240,86975,322917,1096,2235633862,2419912933,1308696308,4880804816,1178,322600373,74,97163,13148668346,12780854006,8536943407,8260026391,-,462000402,336899149,8199132,7154816,149016510
4965341,CHAiNOi ᴴᵁᴹᵀᴼ,307729,S2AK,25,174,158445499,26055,670262297,Wilderburg,8242064,160500219,98912600,31732531,18680998,9119370,239563,575995463,256,85568,242921,423,2905568610,2786062646,1741826017,3779354468,1008,154064000,33,146281,8444446154,8939677522,5435194750,4453952579,-,344129688,234369009,7758134,5163742,78601271
9626806,Gấu Béo ʕ ᴥ ʔฅ,307729,S2AK,25,174,157740787,26055,1075951517,League of Order,2804587,167440029,99127293,31734406,18680998,8198090,3012520,576565668,506,131036,170344,601,381403056,167512027,116846443,3491869048,245,12789964733,2574,98519,12795666119,12148996205,6115728604,3856439709,-,245113558,737719274,51489403,19393532,21438305
5486872,CTør,307729,S2AK,25,174,156285759,26055,357182806,League of Order,4011092,156285759,98028900,31732531,18384178,8140150,249453,336657984,32,54579,178252,187,1469408597,1384963366,1021362552,3281548071,11,12177002,9,105876,8911633921,7438520815,6230644455,5155936656,-,196731678,103614002,3129540,1471089,52216264
2435704,BLIИE,307729,S2AK,25,174,150195213,26055,720475982,Springwardens,11296361,151187973,90089019,31734406,18680998,9690790,2524410,529313990,302,175980,215348,596,4211105357,3016829859,1976441477,3647386052,1173,569520811,144,182095,11697006548,9033404894,4446277754,5644530886,-,400347668,260766049,6824073,4380678,47988336
2503501,CryptX ᵏʸᵒ,301946,#DK#,25,87,148138583,26055,916975187,League of Order,4648150,148138583,87856754,31732531,18680998,9868300,1414956,358374901,615,62004,178347,869,1190542378,682498969,800805198,2234095639,20,561064007,140,133001,5107207084,5411915782,3278300169,3259605514,-,191914587,636823971,33254328,12940313,41196349
7971271,ᵛᶰシTSGM S2 AK,307729,S2AK,25,174,147918096,26055,720269277,League of Order,7972634,148003776,87202037,31732531,18680998,10302530,2462405,419477849,62,81007,136037,301,1631201741,1360313739,1522487291,3204847904,2419,716644689,160,132769,11817257536,10255814969,7653844697,7469803714,-,127267678,536681993,15232393,13298127,27719661
1872070,General Ken,307729,S2AK,25,174,147029054,26055,650928663,Wilderburg,9923991,147056794,86891915,31732531,18680998,9707610,919021,470173796,278,88908,177583,1347,779959039,700932787,397236363,2865097248,1578,2779025955,619,173298,8842141164,8888594515,5092835886,4199724172,-,286068782,231676665,19350916,12676016,100831208
3590401,Havthor,289921,#SP#,25,87,145208444,26055,338391019,League of Order,4431815,145845664,83648545,31732531,18680998,11146370,1586386,507946851,22,129936,130021,243,3473030707,3569456624,1425194121,2636102745,290,102286636,24,124226,10023281117,10146757087,6041443016,5700309560,-,113165442,211149730,2325595,600193,11105906
4091199,Angel of D3ath,347783,III-,25,167,143193788,26055,998576867,Wilderburg,29225186,175578047,81880844,31734406,18680998,10897540,3197272,577695644,1244,130296,212194,1019,1598135307,1540946219,1230339100,1946364322,80,230000621,55,121323,9674140806,9092494963,6797279790,6042413748,-,376344305,516751686,25105727,12017997,67748451
3332134,Officer Clan0,307133,-I-,25,167,140924690,26055,809005320,League of Order,23289001,143669705,82728096,31734406,18680998,7774670,1191476,404110884,450,68065,279923,673,2119363269,2513972898,1378276984,1948022230,24336,9795180426,1987,102373,8927318713,9101232973,5792812422,3524915588,-,343168140,416884151,12110040,6681882,29850046
2031818,Ɏoɗá,307133,-I-,25,167,140715658,26055,698949510,League of Order,43039134,191532705,80882864,31734406,18680998,9417390,3726363,467338871,578,122744,154064,682,1641145368,1655159256,1473851117,2401186411,139,2330000552,475,99072,19116686055,17748645356,12479646456,12254730252,-,266157943,385990049,6806549,2310284,37367523
