lord_id,name,alliance_id,alliance_tag,town_center,home_server,power,map_id,units_killed,faction,merits,highest_power,legion_power,tech_power,building_power,hero_power,units_dead,units_healed,city_sieges,defeats,victories,scouted,gold,wood,ore,mana,gems,resources_given,resources_given_count,helps_given,gold_spent,wood_spent,stone_spent,mana_spent,gems_spent,killcount_t5,killcount_t4,killcount_t3,killcount_t2,killcount_t1
4446697,Redarmʷᴬᵒ,339030,wAo,25,92,507241515,25043,3328542730,League of Order,-,508379389,443652501,31734406,18680998,13173610,47316314,1929820308,4187,804895,484192,2986,589706797,277359626,253901674,1180138502,2540,1090338985,228,89349,106086303850,86888322407,57799478692,63359780882,-,1753777580,1306792154,84599533,36409277,143665462
1185058,Melatonin ʚïɞ,339030,wAo,25,92,442991948,25043,1842221993,Springwardens,-,464343088,380506899,31732531,18641248,12111270,5067822,1202275351,229,411508,298078,315,437685661,439070055,362922771,3019565370,53,4671487844,953,127465,21390708203,20553667824,10616388598,11331692888,-,881888097,731982201,23680151,10143232,194292819
6853139,XFTManiacʷᴬᵒ,339030,wAo,25,92,375854626,25043,1580258767,League of Order,-,384161236,312156012,31734406,18680998,13283210,15135105,1168315498,1061,434374,325492,415,306450611,172490732,172103260,731101086,41,489430058,99,103254,49825606235,43545807853,23936486528,29909663604,-,969040055,488816273,27273926,10731236,80183299
10164187,籵GENTLEMAN,339030,wAo,25,92,325954241,25043,2021538805,League of Order,-,325959251,262588157,31734406,18680998,12950680,18989273,1434619200,1186,684900,417150,917,406117109,211344377,361068570,8190422772,55,4827782996,971,140387,61951599865,67866472886,28213857682,36050995582,-,1167493138,673705465,35951833,16269939,126999598
10078833,카이레이ray,339030,wAo,25,92,281677270,25043,1048954268,Springwardens,-,281677270,218608336,31734406,18680998,12653530,10242299,871024203,455,308747,341673,612,1525093632,1403252482,920789973,4262046949,3640,4422271959,898,142869,36024657499,40709854416,27225658132,24775403987,-,646853076,350475359,8365953,4483344,38598639
11537218,大老BAO,339030,wAo,25,92,276736327,25043,2199829949,League of Order,-,281056367,214375013,31734406,18680998,11945910,6956332,1107745379,927,247280,375410,907,806917077,507380119,219641593,7822680541,209,23899958121,4828,106252,18777463566,17450654789,13573510576,6325663861,-,820717546,1096884897,93724928,36569115,151424305
10674190,ᵘˡᵗᶦᵐᵃᵗᵉˡʸEZ,339030,wAo,25,92,268991487,25043,1837910728,Springwardens,-,277711317,205107043,31734406,18680998,13469040,20677089,1106195844,2550,236899,492592,2091,354799616,257436729,138383217,1368338240,954,18384692241,3704,137407,48228384332,48056006070,34828402602,27640585962,-,970957348,648760028,34994285,22258343,159258145
10221428,시온,287580,NM!,25,428,261701973,25043,3260050367,League of Order,-,266639203,198876709,31734406,18680998,12409860,8860902,1182830605,2160,226246,481495,1271,1274235621,806114855,600553286,4804268099,664,1665800004,340,163989,20641294253,22831058876,15655889447,13703529858,-,1163147158,1791849858,49839822,31779011,221911559
3078500,Аnf,339030,wAo,25,92,261228878,25043,2010615995,League of Order,-,261228878,198178459,31732531,18680998,12544370,17332777,982802292,1939,261310,493486,2224,703903785,553821241,779229193,3782386343,526,947580347,223,188955,33666820520,25467446484,20940562521,18998619748,-,1260139752,507105242,30329975,35879491,175309773
2790251,ˣˡˡˡRegi OnlyInf,369276,-I-,25,509,256187671,25043,993728468,League of Order,-,267988231,195165067,31734406,18680998,10607200,2421646,892448967,161,411787,225177,792,2753618779,2521861068,1631476127,9944808037,465,742721035,184,117301,20245278549,20100733461,6294361584,11103304503,-,493081091,435338204,8497151,4084838,52585842
10794959,The Captain ʷᴬᵒ,339030,wAo,25,92,254127930,25043,3171075941,Wilderburg,-,261230270,190508736,31734406,18680998,13203790,32008975,1963325531,4889,690449,673560,1440,662218327,450842227,508923355,2456016596,3170,3152360945,689,137730,105451504921,87884046296,75759855465,65826167847,-,1786466198,1118290738,57793035,33440314,173124376
1257530,CUAlma,339030,wAo,25,92,252596186,25043,1790903762,Springwardens,-,264629136,189286942,31734406,18680998,12893840,10865699,981272782,1425,334953,247015,1276,401387771,256915711,415214390,3449683339,5857,1153070183,270,142906,23286402345,21655895933,9749955138,12695977417,-,797168590,776101600,36683668,16339546,163432063
5039991,Valsa,196212,'ED',25,17,247702212,25043,1652361958,League of Order,-,247702212,185008678,31734406,18680998,12278130,7156899,807169444,496,147476,347690,1152,2150833659,2197453839,1438714990,5478480863,25936,1389297959,282,179573,16893021089,17668572481,10877888279,10558242593,-,757434765,704895432,18693315,12119514,158957396
3514310,ムᴮˡᵒˢˢᵒᵐHAM411,339030,wAo,25,92,245588633,25043,2174458822,League of Order,-,276449103,182272764,31732531,18680998,12821410,9922041,1587499531,1201,622784,491274,1268,2872983370,3163967896,1950472540,6901264024,263,3338717244,678,180316,85848804022,74873325860,57350230210,54212968889,-,1200933462,890008582,11112423,10481605,61501988
11288601,The Hippie72,339030,wAo,25,92,242214327,25043,812855888,Wilderburg,-,267772497,179171783,31734406,18680998,12627140,7878491,607223089,381,205721,128751,466,1282272375,1328796127,601360410,1769578383,242,2870780626,578,101695,36439228405,39432445051,23133233504,24691575254,-,300388865,468760715,8611603,2417197,32286192
4849796,Mizzshield,339030,wAo,25,92,238181792,25043,1096024829,Wilderburg,-,242226702,176092548,31734406,18680998,11673840,14885597,904309693,936,355226,211883,978,822205280,654031723,342742719,1577706972,1698,12150144741,2499,106960,23975919016,25116508944,9511921493,13566985803,-,615851564,361254074,42590508,27091864,48791334
2122130,ShutDown,339030,wAo,25,92,228821781,25043,2263418883,League of Order,-,276724171,165439577,31734406,18680998,12965530,12184554,994259793,1379,172502,621811,2095,2910320865,2655542208,1845534487,6382471508,117,4287823796,868,141123,25321186723,23827790166,19403940878,15068216450,-,1238666397,831858112,26435473,12698393,153004651
13053794,Smoked Chedda,295031,KO-E,25,458,222400034,25043,1034109027,League of Order,-,227240834,161292005,31732531,18680998,10694500,5228788,807761028,423,140803,174163,162,1760054718,858097850,867155783,4587591810,3957,61864733,14,91560,23442941661,19237725770,14270119600,14301819297,-,460348904,443705792,36894574,19818876,73125144
11364835,Mad X,287580,NM!,25,428,222117564,25043,1159572001,League of Order,-,234136674,159214070,31734406,18680998,12488090,3394526,649362136,212,121120,257325,904,1286720069,1116975119,800537102,3220438964,487,997143466,229,88995,14052361438,14958761320,10458506530,8983717532,-,529202244,519136574,18270094,11169579,81701326
1682364,ᵃᵖᵉZartyr,196212,'ED',25,17,213207027,25043,1603768599,League of Order,290,215030240,150992463,31734406,18680998,11799160,14303109,888447961,1791,289501,372901,852,214745009,244704328,559972702,2049830022,71,3972725463,852,122328,22299803726,21266785379,10324584379,13672310376,-,752217561,671361754,31607103,17108704,129979616
11371644,Fafa發,339030,wAo,25,92,208282611,25043,1634001106,Wilderburg,-,208310751,147610292,31732531,18680998,10258790,16802206,1088358345,1286,292760,208783,693,332154320,264058175,114734032,5988279680,713,3381321795,701,103687,25741652486,26913334858,13569200622,14937129026,-,646170659,844850753,52179968,21036185,68583554
726476,Glokta,295031,KO-E,25,458,206808126,25043,2003581227,Springwardens,-,212535276,145863017,31732531,18680998,10531580,12116321,1051556729,3011,187213,341496,2465,1333772206,806005782,1000860946,4523189848,140,18315737036,3725,107797,20835352648,17872956432,12627050057,7188121972,-,727243513,1060070311,53261236,17496628,144171059
4650453,PigLek,196212,'ED',25,17,205854836,25043,1686233061,League of Order,-,207939737,143291632,31734406,18680998,12147800,18729788,941338898,627,375623,320388,707,1278714384,1090453027,535076542,2103535803,503,8162519369,1696,139002,43590101171,43389490679,18113400581,26231402235,-,761618827,822910529,14205231,4512879,82638482
544257,Quientityᵀᴴᴷ,369276,-I-,25,509,205008964,25043,1605835027,Wilderburg,-,205330834,142434795,31732531,18680998,12160640,10665297,998528017,1130,286530,282376,1965,1564621081,1391942511,941185566,4383506233,2408,3827825069,826,191738,37706697794,26393093034,18976876344,19446523315,-,599737350,838059743,7022527,3526087,156945835
1368538,ˣˡˡˡNeHx,369276,-I-,25,509,202191069,25043,885230240,Wilderburg,-,226007583,142316540,31732531,18446048,9695950,6064118,783573885,166,416193,133229,114,47734911,81661792,16778163,271603687,13,1184703426,250,101115,32867536803,32461744385,5568676155,16377044228,-,415789664,412401262,13728624,19590533,23612445
1280293,Hàmøʷᴬᵒ,339030,wAo,25,92,202134341,25043,1404950185,Wilderburg,-,214256671,141179717,31734406,18680998,10539220,12421108,939218967,2335,294411,213463,1193,271361662,222380156,201312363,2237335050,368,7215779392,1515,109861,25169192437,23709193546,16863058121,15538383396,-,673498851,554514944,38519450,15650201,121087489
2349283,CrOm,339030,wAo,25,92,201391470,25043,1120620278,League of Order,-,208013840,138975401,31732531,18680998,12002540,2972430,727224005,223,125659,404741,1470,2749554342,2487076966,2996526812,5920766731,1156,427540,4,143352,14611814944,12718561268,11597570553,9825944242,-,637482804,425182158,10425349,5100007,42216256
5653854,Warturdtle,339030,wAo,25,92,200747258,25043,1276659790,League of Order,-,200747258,139471184,31734406,18680998,10860670,6024084,704678090,892,229332,293272,955,337884986,333447901,323401294,2558600465,193,3510622451,762,165864,13586372009,11850742506,7699194762,7769825200,-,534041275,639033757,26104370,13117320,63745520
11142165,台灣頂呱呱 wAo,339030,wAo,25,92,199708288,25043,1115777315,League of Order,-,223320188,137661269,31732531,18680998,11633490,5139791,767147720,159,120669,389438,649,3655777318,2037726597,4009840043,6188700469,261,1084431068,246,297881,22213794130,20397931118,17278956839,14378816095,-,766610793,272581489,7188061,7186360,62154895
5081381,Hols,339030,wAo,25,92,198156257,25043,1120833299,League of Order,-,201087567,136144828,31732531,18680998,11594170,6795191,871200943,656,201605,336682,619,1419094394,1188002282,1129142907,4630680169,1969,3233394231,650,124134,17966862490,15671992079,12167444668,9433305024,-,616848177,302081641,5730561,4757395,191135787
1202605,ᴮᴬᴰｼ Ninja ʷᴬᵒ,339030,wAo,25,92,197965570,25043,1034971758,League of Order,-,197965570,137667461,31732531,18680998,9884580,3602433,817721352,451,150601,421652,688,946881785,791430697,519524922,4987126886,1659,28411507,16,187520,14571755481,14006342267,8721987124,9045473006,-,638563076,290779664,4686905,2749771,97945701
