lord_id,name,alliance_id,alliance_tag,town_center,home_server,power,map_id,units_killed,faction,merits,highest_power,legion_power,tech_power,building_power,hero_power,units_dead,units_healed,city_sieges,defeats,victories,scouted,gold,wood,ore,mana,gems,resources_given,resources_given_count,helps_given,gold_spent,wood_spent,stone_spent,mana_spent,gems_spent,killcount_t5,killcount_t4,killcount_t3,killcount_t2,killcount_t1
4446697,Redarm ʷᴬᵒ,339030,wAo,25,92,501077295,25043,3362863905,League of Order,13234520,508379389,437135701,31734406,18680998,13521620,48185168,1965228428,4222,812764,490367,3001,590971168,277804572,254203174,1182916230,2540,1090338985,228,93117,-,-,-,-,-,0,0,0,0,0
1185058,크릴 KⱤɆɆMʷᴬᵒ,339030,wAo,25,92,394453227,25043,1870040083,Springwardens,11333802,467733168,331860548,31732531,18641248,12218900,5169441,1259764889,231,423024,305737,319,440193328,439071490,364235793,3127338788,53,4671487844,953,130448,-,-,-,-,-,0,0,0,0,0
6853139,XFTManiacʷᴬᵒ,339030,wAo,25,92,332103716,25043,1644567607,League of Order,24524794,390790756,267958522,31734406,18680998,13729790,15849718,1217322413,1231,452033,334003,424,306462077,172497373,172112887,737596136,41,489430058,99,106222,-,-,-,-,-,0,0,0,0,0
10164187,籵GENTLEMAN,339030,wAo,25,92,318030760,25043,2068397414,League of Order,19319247,364344700,254239446,31734406,18680998,13375910,19301383,1471999126,1197,702493,425725,974,406118182,211345123,361069376,8519970643,55,4827782996,971,145850,-,-,-,-,-,0,0,0,0,0
2122130,ShutDown,339030,wAo,25,92,290764699,25043,2298053775,League of Order,14257458,290764699,227072845,31734406,18680998,13276450,12648394,1031964229,1413,176867,635644,2123,2910722000,2655545596,1846985425,6627365530,117,4287823796,868,145233,-,-,-,-,-,0,0,0,0,0
10078833,카이레이ray,339030,wAo,25,92,273981650,25043,1062378123,Springwardens,5064054,282866840,210631436,31734406,18680998,12934810,10302070,893661209,473,311604,348694,649,1525093632,1403252735,920789973,4452546576,3640,4422271959,898,146092,-,-,-,-,-,0,0,0,0,0
11288601,The Hippie72,339030,wAo,25,92,271495285,25043,842238877,Wilderburg,11689290,289308905,208128451,31734406,18680998,12951430,7952158,651406842,381,209434,134740,480,1283466328,1328796764,601361711,1924369802,242,2870780626,578,105682,-,-,-,-,-,0,0,0,0,0
10794959,The Captain ʷᴬᵒ,339030,wAo,25,92,268975200,25043,3237292645,League of Order,24762161,269239030,205248096,31734406,18680998,13575530,32981319,2011461090,5115,703718,688644,1448,662224677,451268033,508942252,2532376786,3170,3152360945,689,141626,-,-,-,-,-,0,0,0,0,0
3078500,Аnf,339030,wAo,25,92,265988105,25043,2048031899,League of Order,14640664,265988105,202705026,31732531,18680998,12869550,17411799,1022062879,1940,265565,501487,2229,704307998,554221976,779229263,3850171207,526,948277385,225,194270,-,-,-,-,-,0,0,0,0,0
11364835,Mad X,287580,NM!,25,428,262903725,25043,1202810845,League of Order,15404028,262903725,199688921,31734406,18680998,12799400,3721312,680399203,277,129096,264579,918,1308868090,1136501437,819079919,3323643279,487,997143466,229,90881,-,-,-,-,-,0,0,0,0,0
1257530,CUAlma,339030,wAo,25,92,261929306,25043,1831691191,Springwardens,14520636,265148766,198006712,31734406,18680998,13500950,11130874,1018139967,1451,343211,252405,1296,402521771,257960571,416149940,3528866531,5877,1153070252,271,147033,-,-,-,-,-,0,0,0,0,0
11537218,大老BAO,339930,wAo3,25,92,260778619,25043,2264912765,League of Order,19845790,281323287,197813405,31734406,18680998,12029810,7125219,1146436682,954,255516,388602,911,811707078,507380597,219641645,8045322979,209,23899958121,4828,111845,-,-,-,-,-,0,0,0,0,0
5653854,WarTurdtle,339030,wAo,25,92,248583300,25043,1302724068,League of Order,10553721,248583300,186791346,31734406,18680998,11376550,6162307,726412718,893,240066,300797,966,337885207,333448012,323401684,2726353375,193,3510622451,762,169401,-,-,-,-,-,0,0,0,0,0
3514310,ムᴮˡᵒˢˢᵒᵐHAM411,339030,wAo,25,92,243500363,25043,2215413835,League of Order,16695641,276449103,179867934,31732531,18680998,13218900,10342148,1651857859,1382,644102,499791,1279,2892456992,3178927800,1961038708,7144958976,263,3338717244,678,186795,-,-,-,-,-,0,0,0,0,0
4849796,Mizzshield,339030,wAo,25,92,241132526,25043,1132064374,Wilderburg,12232318,242924772,178731352,31734406,18680998,11985770,15196962,938866245,1005,364299,218099,982,822241794,654033290,343046167,1668914030,1698,12150144741,2499,109967,-,-,-,-,-,0,0,0,0,0
11371644,Fafa發,339030,wAo,25,92,210661336,25043,1651218552,Wilderburg,6714609,210661336,149809647,31732531,18680998,10438160,16856022,1126192875,1287,298569,214841,697,333934759,270648560,114927844,6292926957,713,3381321795,701,107544,-,-,-,-,-,0,0,0,0,0
10329081,ᴵᴿᴼᴺ HALO,295031,KO-E,25,458,207882360,25043,1101362334,Springwardens,10474797,208148880,147085626,31734406,18680998,10381330,7765430,826780392,2994,112247,214165,1780,859698276,643018621,463968331,4969608273,7583,847913657,181,175973,-,-,-,-,-,0,0,0,0,0
10674190,ᵘˡᵗᶦᵐᵃᵗᵉˡʸEZ,339930,wAo3,25,92,206958935,25043,1864611026,Springwardens,10970500,278053747,142899231,31734406,18680998,13644300,20987813,1143680742,2558,243951,501601,2100,363808866,268290709,154801467,1430292708,954,18384692241,3704,141163,-,-,-,-,-,0,0,0,0,0
5600390,ᵉᵈˢ Dr Smiles,295031,KO-E,25,458,204974123,25043,1508599696,Springwardens,5580732,206676963,143646339,31734406,18680998,10912380,10504334,609322234,2510,129366,209885,811,1385818588,1124164494,697802310,1876570821,1360,2325721861,519,138135,-,-,-,-,-,0,0,0,0,0
10215549,버거형,287580,NM!,25,428,204089515,25043,698444892,League of Order,8633417,205109635,144410786,31732531,18680998,9265200,2496241,661472617,277,159005,295060,151,793316816,731152409,659456513,7538032123,210,1054977216,214,88159,-,-,-,-,-,0,0,0,0,0
2349283,CrOm,339030,wAo,25,92,200229667,25043,1148734008,League of Order,10891614,230055489,137400978,31732531,18680998,12415160,3060998,757100097,226,129437,419515,1471,2750356667,2488336966,2996827544,6126738188,1193,427540,4,146499,-,-,-,-,-,0,0,0,0,0
8658811,Warriorangel,295031,KO-E,25,458,200027898,25043,584399506,League of Order,5077464,200027898,135641404,31734406,18680998,13971090,1215711,365317679,261,74248,204938,191,923699501,386008753,1224027961,3204514245,36,42740044,9,96348,-,-,-,-,-,0,0,0,0,0
1202605,ᴮᴬᴰｼ Ninja ʷᴬᵒ,339030,wAo,25,92,196850170,25043,1072725621,League of Order,15230368,198029570,136307361,31732531,18680998,10129280,3852951,850529745,492,156885,433635,695,946901161,793986701,529611953,5113804737,1659,28411507,16,192235,-,-,-,-,-,0,0,0,0,0
