lord_id,name,alliance_id,alliance_tag,town_center,home_server,power,map_id,units_killed,faction,merits,highest_power,legion_power,tech_power,building_power,hero_power,units_dead,units_healed,city_sieges,defeats,victories,scouted,gold,wood,ore,mana,gems,resources_given,resources_given_count,helps_given,gold_spent,wood_spent,stone_spent,mana_spent,gems_spent,killcount_t5,killcount_t4,killcount_t3,killcount_t2,killcount_t1
1038031,BoatyMcBoatFace,267672,BTR,25,99,551179150,28015,1658575960,Wilderburg,4514618,583959400,488834756,31734406,18680998,11928990,13494810,1253399861,936,413442,300544,752,1074584209,1923337880,925093525,1201140342,444,3519333162,722,96316,54273734728,56586513033,43382273420,40118704595,-,987976154,515763707,27892150,10871317,114756714
1209648,BLIИK,267672,BTR,25,99,489953162,28015,2398455925,Wilderburg,2630764,491526912,426353118,31734406,18680998,12948920,13910980,1610843890,5797,498643,439700,2614,2079672087,1452589087,900020748,2223630610,26,1915283670,395,106952,85062292978,80461263203,58844470214,59516315491,-,1286222307,887100760,67851395,41921565,104715684
2554608,Joker7even,267672,BTR,25,99,472508815,28015,2093406403,League of Order,4465500,474203345,410175541,31734406,18680998,11703380,10470334,1397079340,1335,513693,438240,1661,182687265,136644692,48340298,507442644,68,15728490925,3247,71882,40750586882,36933796946,23342639213,24983078629,-,1146240176,789485724,34793462,15725678,106614852
4446697,Redarm  레드암 오빠,339374,wAo4,25,92,438172186,28015,2872492507,League of Order,3865633,448572186,376334452,31734406,18680998,11422330,26699639,1597931913,3253,671507,400140,2717,574205017,272484086,224731299,1098211605,2540,925338985,195,81416,89162776933,76510601729,45497294894,53354484308,-,1362639907,1276914677,79345949,33429192,117323919
5272529,新主人,267672,BTR,25,99,423537446,28015,2149489458,League of Order,1187101,434489669,362504342,31734406,18680998,10617700,23077887,1293072488,2566,487826,328287,584,209194938,93541201,343581286,937296640,228,11122003291,2381,79060,46294136286,42138336351,22207682691,27786774555,-,941681342,979808006,92600845,51150360,79363556
5000607,S O R E N,267672,BTR,25,99,375661859,28015,1866719600,League of Order,1461315,378975987,313653375,31734406,18680998,11448860,5628459,986668443,1133,239881,530894,399,445424481,491801950,282236981,4688840257,136,405533838,90,104741,12179951858,12838286767,6076255067,6964112541,-,854235853,895003155,38919560,13611629,64399356
1189958,Pax HALDRION,267672,BTR,25,99,367372215,28015,2270204423,League of Order,480090,369276415,304797036,31732531,18680998,12161650,2102488,938377220,632,248822,224087,522,712458662,595192307,259481724,3201863710,83,19865178719,4020,98021,27460940720,24587209023,20336799486,14212999761,-,492632880,1163053000,17463234,7571903,589259657
4997858,神农ᶦᵒⁿᶻ,267672,BTR,25,99,356154807,28015,1762987591,League of Order,993275,377999971,294043443,31734406,18680998,11695960,9361531,1238595593,1104,556219,397536,378,1270211668,1118402843,825820859,3645902794,314,4165683613,846,45000,33666971128,31612998832,17962596547,20177139208,-,874196085,753545579,20912280,13542504,100147000
6853139,XFTManiac,339374,wAo4,25,92,338221021,28015,1252133889,League of Order,415083,338247591,275332837,31734406,18680998,12472780,6921501,894257904,860,343329,256464,306,277223150,154364942,152823792,546705638,41,489430058,99,96429,39367131748,34485912318,19685811337,23698563884,-,677183244,473481014,26972803,10327133,60031557
3238703,SugarWoogy,267672,BTR,25,99,336061034,28015,1157528152,League of Order,523390,336061034,274850795,31732531,18680998,10796710,10599254,885958091,2360,370900,226354,1083,7077092,9605077,2470567,15334114,2,331415258,67,50889,44038912548,46172932165,38200826164,34187127681,-,651250428,391131001,27673416,13339691,72058069
4158830,АWЕ,310906,DTF,25,148,333418371,28015,1819996009,Wilderburg,1824710,333656071,271148427,31734406,18680998,11854540,11176199,1069073918,2875,365510,272022,707,217797694,229260801,149039998,1399862616,302,5120711773,1205,196332,29295299860,30284942069,21322223395,21418642484,-,671797765,1002387356,48632065,14423280,78423273
2189543,ᴿᵒʷRomolusRemus,267672,BTR,25,99,296330101,28015,1780312420,League of Order,1338849,300185661,235439932,31732531,18680998,10248330,999178,1126428773,475,229750,607220,915,166046715,296744902,300366596,7357982967,24,4203748833,868,145998,16449077887,15611203238,11204087395,10254404543,-,941149396,616365634,24299580,8613507,189631688
1521335,2K2Ę,267672,BTR,25,99,268825843,28015,637764055,Wilderburg,821111,280693623,207617479,31734406,18680998,10792960,3481360,576159699,1007,103809,268270,952,2808842898,2123140382,1696186934,1472455970,15849,7083150367,1420,159623,26642101929,25689167402,20765888850,16938466569,-,359625470,222109921,13799875,7436458,32736287
10674190,EZ ʷᴬᵒ,339374,wAo4,25,92,267416908,28015,1667945269,Springwardens,2617845,269521918,205081104,31734406,18680998,11899580,15379687,965691627,2385,212073,426396,1996,348776043,255099575,137912650,1124019731,954,18384692241,3704,129979,44781781327,44934017024,32140121095,25382536348,-,825250776,641872477,33740747,21631928,143828950
2122130,ShutDown,339374,wAo4,25,92,266104458,28015,1975253551,League of Order,2201294,268485428,204438624,31734406,18680998,11196920,7619875,799107128,1111,141982,490779,1762,2905988135,2646455824,1841244392,5636432310,117,4287823796,868,135670,23266259146,21231222589,17743912783,13702690944,-,978067476,825427218,25505243,11998503,133646373
10164187,籵GENTLEMAN,339374,wAo4,25,92,264164548,28015,1610583478,League of Order,1039570,280011918,202551054,31734406,18680998,11198090,10632372,1129761877,1030,562712,307383,734,405615762,209728504,360714857,6610683693,55,4827782996,971,130466,48503690695,53173851140,20630625318,27718942253,-,813675972,661464739,35754032,15506864,83149154
10794959,ᴛʜᴇ ᴄᴀᴘᴛᴀɪɴ ʷᴬᵒ,339374,wAo4,25,92,249471150,28015,2781552055,Wilderburg,4438265,259348350,187012226,31734406,18680998,12043520,19800881,1619366255,4158,597732,546373,1363,611092284,397935115,486791001,2047583739,3160,3152360945,689,129865,91837124349,73967667137,64435801546,56335295520,-,1446712266,1101333374,55997877,30428795,145397677
5878380,Pingᴰᴱᴹᴼᴺァ,267672,BTR,25,99,245424861,28015,1102386278,League of Order,1497233,249779051,185659517,31734406,18680998,9349940,3053955,700237208,471,304825,240156,617,496331628,284994451,154952101,1179252868,236,10448598383,2288,136902,17297812608,15678729291,8593277826,9480822400,-,338290689,669998173,9062442,2574013,82260454
6384066,lIIIlIlllIlIllI,267672,BTR,25,99,245310436,28015,1703544410,Wilderburg,944745,341507523,182602482,31734406,18680998,12292550,2299707,904750468,196,148883,341735,767,3753279783,3134838084,2041098271,5221358251,23001,3773922661,774,238445,24299164920,23995053591,15642420561,13509827328,-,496788128,1079781436,49868577,23587763,53277248
