lord_id,name,alliance_id,alliance_tag,town_center,home_server,power,map_id,units_killed,faction,merits,highest_power,legion_power,tech_power,building_power,hero_power,units_dead,units_healed,city_sieges,defeats,victories,scouted,gold,wood,ore,mana,gems,resources_given,resources_given_count,helps_given,gold_spent,wood_spent,stone_spent,mana_spent,gems_spent,killcount_t5,killcount_t4,killcount_t3,killcount_t2,killcount_t1
1038031,BoatyMcBoatFace,275330,BTX',25,99,496227070,28015,1730310408,Wilderburg,30778326,590171770,433041446,31734406,18680998,12770220,14159527,1287363137,965,428889,323071,765,1074988495,1923338184,925394217,1255158861,444,3519333162,722,97516,54327315639,56811296927,43543309670,40245582095,-,1048624644,525491221,27971152,11013207,115890077
1209648,BLIИK,275330,BTX',25,99,482284392,28015,2471864860,Wilderburg,31579225,493228722,418164188,31734406,18680998,13701180,15116462,1672735208,5872,532823,458609,2638,2111900341,1720717820,900640404,2228545625,26,1915283670,395,108953,89346576017,85557640324,60416703332,62356355889,-,1342402533,902572747,67860899,42002252,106298639
4446697,Redarm  레드암 오빠,339030,wAo,25,92,434779966,28015,2940032684,League of Order,29754744,448572186,371609972,31734406,18680998,12754590,28322532,1633117168,3460,686062,425893,2731,574205046,273285385,226076661,1101891112,2540,925338985,195,83554,89846653409,77129777891,46100513831,53867397508,-,1422872652,1283106279,79363951,33471613,118286709
5000607,S O R E N,275330,BTX',25,99,378111563,28015,1906013068,League of Order,16087370,387476089,315958339,31734406,18680998,11737820,5953454,1016694720,1140,252664,550652,401,450112035,495089669,285506557,4791482453,157,405533838,90,106068,12258692985,12914808891,6086647067,6973360541,-,885215643,903188856,38939023,13623465,64495772
1189958,Pax HALDRION,275330,BTX',25,99,366952755,28015,2276423096,League of Order,3286283,369276415,304480936,31732531,18680998,12058290,2348884,949469395,650,251618,225232,526,712860786,595192307,259514482,3206871415,83,19865178719,4020,98303,27472842720,24605273021,20346276486,14219331261,-,498297305,1163514044,17463374,7571942,589350392
5272529,SojuSipper,275330,BTX',25,99,366907226,28015,2190892484,League of Order,18597857,434489669,305654772,31734406,18680998,10837050,24545166,1334360133,2635,513499,341588,585,209320661,94353037,343889234,939717807,228,11622003291,2481,80776,47309564412,43699314539,22806095229,28421627558,-,976051413,985456619,92626214,51286683,80576702
6853139,XFTManiac,339030,wAo,25,92,336871773,28015,1282956081,League of Order,12008013,338247591,273932039,31734406,18680998,12524330,7107615,920308389,865,355138,263910,308,278759075,156079923,154808396,547329090,41,489430058,99,97506,39425606222,34548473752,19713998832,23733707307,-,705327059,476061160,26972912,10327138,60127481
3238703,SugarWoogy,311541,EXP~,25,99,333921954,28015,1172997029,League of Order,6950559,336132034,272435715,31732531,18680998,11072710,10885163,905190346,2365,379515,230574,1083,7077510,9605727,2470814,15334224,2,331415258,67,51382,44059520788,46193534392,38217130804,34202631681,-,664609255,392828583,27673515,13340894,72461804
4997858,神农ᶦᵒⁿᶻ,275330,BTX',25,99,319920927,28015,1804688370,League of Order,17259274,377999971,257776463,31734406,18680998,11729060,9857001,1270939451,1115,574993,417852,382,1270214022,1118803971,825821770,3734873699,314,4165683613,846,46267,33757779528,31749584226,18047267947,20241900008,-,907661124,761075262,20916238,13662031,100728074
4158830,АWЕ,310906,DTF,25,148,312032871,28015,1857904745,Wilderburg,17719036,333656071,249823277,31734406,18680998,11794190,11393874,1109797413,2875,389895,278878,709,217797765,229275283,149406446,1438307795,302,5120711773,1205,197135,30038966353,31014914727,21627314288,21889836359,-,704223059,1007416388,48634494,14455957,78842577
2554608,Joker7even,275330,BTX',25,99,297572509,28015,2184202979,League of Order,38701037,474203345,234912775,31734406,18680998,12239730,11574959,1439469022,1356,549168,469149,1665,182760488,136662079,48355257,516526050,68,15728490925,3247,73451,41345955533,37532149582,23749695525,25382170203,-,1218645199,806735097,34825659,16014419,107434687
6384066,lIIIlIlllIlIllI,275330,BTX',25,99,292335596,28015,1737558402,Wilderburg,11885485,341507523,229047502,31734406,18680998,12872690,2453042,952100656,201,154756,353861,772,3772146506,3145391112,2047443467,5396085196,23291,3773922661,774,240390,24572702794,24285175186,15706510798,13525962364,-,522763534,1085624016,49996448,23660058,55270809
1521335,2K2Ę,275330,BTX',25,99,280272993,28015,649721774,Wilderburg,5781068,281125123,218165119,31734406,18680998,11382440,3671421,600370695,1028,109790,277224,954,2823018165,2144837582,1698682220,1481939113,15849,7083150367,1420,161467,27755452473,27166556650,21485432096,17778471149,-,369785758,223766873,13800375,7443260,32869464
10674190,EZ ʷᴬᵒ,339030,wAo,25,92,267021638,28015,1697250166,Springwardens,14292377,269521918,204243484,31734406,18680998,12349780,15738019,989873241,2432,216755,440337,2014,348776373,255099810,137913192,1131486668,954,18384692241,3704,131599,44838558327,44994120019,32180225095,25434972848,-,850827688,645246496,33740983,21633236,144169308
2122130,ShutDown,339030,wAo,25,92,259680138,28015,2027558024,League of Order,22387168,268485428,197194394,31734406,18680998,12070340,7867284,825577230,1131,148153,519997,1767,2906852544,2647576559,1842241165,5748784259,117,4287823796,868,136705,23367577146,21335620559,17779760783,13736763944,-,1027270905,827837297,25618216,11998704,134222692
5878380,Pingᴰᴱᴹᴼᴺァ,275330,BTX',25,99,248743751,28015,1128954780,League of Order,7947831,250249251,188857207,31734406,18680998,9471140,3053955,721003686,471,320107,245272,621,496331834,284994451,155252305,1243640878,236,10448598797,2290,137755,17340418258,15719776438,8608829976,9491170900,-,347702926,672234393,9064542,2574046,97178366
10164187,籵GENTLEMAN,339030,wAo,25,92,248002018,28015,1649182978,League of Order,17328200,280011918,185365324,31734406,18680998,12221290,10969122,1161235822,1037,587033,319683,735,405625497,209728988,360718910,6785352512,55,4827782996,971,132339,48628877882,53310630301,20650616541,27734776099,-,850445643,662654484,35754237,15507628,83788225
4280857,Narr,275330,BTX',25,99,241904737,28015,1222742560,League of Order,999530,244938937,179478223,31734406,18680998,12004780,343614,591810837,58,189931,225549,270,545207409,418274119,270199872,1095826412,270,5821401555,1213,65486,9587898541,8834990831,4673345041,4467640802,-,375949198,690064007,61862809,49849968,44858550
2790251,ˣˡˡˡReGi OnlyInf,307133,-I-,25,167,241316869,28015,867133527,League of Order,15692498,262855904,180784235,31734406,18680998,10117230,1129559,722234066,144,345167,194900,759,2753615701,2521857068,1631469670,8520875837,465,742721035,184,112064,18720123531,18539881244,6026666610,10415994484,-,392620166,417909925,8343005,3578567,44550310
