lord_id,name,alliance_id,alliance_tag,town_center,home_server,power,map_id,units_killed,faction,merits,highest_power,legion_power,tech_power,building_power,hero_power,units_dead,units_healed,city_sieges,defeats,victories,scouted,gold,wood,ore,mana,gems,resources_given,resources_given_count,helps_given,gold_spent,wood_spent,stone_spent,mana_spent,gems_spent,killcount_t5,killcount_t4,killcount_t3,killcount_t2,killcount_t1
1038031,BoatyMcBoatFace,275330,BTX',25,99,510470691,28015,1648975017,Wilderburg,510961,581942051,448714317,31734406,18680998,11340970,13385518,1221839821,936,411907,299535,738,1074584209,1923337880,925093525,1199387805,444,3519333162,722,95673,54059468289,56372116594,43371137420,40107962095,-,978649470,515489448,27892150,10871317,114756714
1209648,BLIИK,275330,BTX',25,99,487720012,28015,2392995228,Wilderburg,-,487720012,424399088,31734406,18680998,12905520,13894623,1603584970,5797,497437,438436,2614,1961553906,1403296951,900006772,2216880278,26,1915283670,395,105867,84325446926,80028468003,58458476147,59091960513,-,1280824283,887038087,67851395,41921565,104715684
2554608,Joker7even,275330,BTX',25,99,455642255,28015,2080975704,League of Order,119396,473732415,393927471,31734406,18680998,11299380,10432019,1370956318,1335,511839,434355,1642,182687175,136642462,48340254,502371088,68,15728490925,3247,70819,40579917382,36766657446,23334612019,24977224801,-,1135936926,789011052,34793462,15725678,104962075
5272529,Humble Soju,275330,BTX',25,99,415772042,28015,2147117431,Wilderburg,-,434489669,354504328,31734406,18680998,10852310,23031150,1288693295,2566,484982,327271,583,209194823,93540966,343581224,928326860,228,10632003291,2283,77629,45754834552,42130621351,22205090691,27784807055,-,939467085,979650236,92600845,51150360,79363556
5000607,S O R E N,275330,BTX',25,99,370685269,28015,1862707981,League of Order,-,378975987,308882915,31734406,18680998,11386950,5597610,974076195,1133,238804,528448,399,445424481,491801950,282236981,4618751641,136,405533838,90,103706,12159642858,12818454767,6073039067,6962636541,-,850792103,894435286,38919560,13611629,64399356
1189958,Pax HALDRION,275330,BTX',25,99,369044975,28015,2269051201,League of Order,-,369044975,306524556,31732531,18680998,12106890,2091882,936773719,632,248303,223196,522,712458662,595191438,259481724,3198885434,83,19865178719,4020,97515,27456021720,24580433023,20331471486,14209976261,-,491513889,1163018769,17463234,7571903,589259657
6853139,XFTManiac,339030,wAo,25,92,337476661,28015,1248997581,League of Order,-,337613661,275153367,31734406,18680998,11907890,6914288,884991091,860,342671,255437,305,277223150,154364942,152823792,546705638,41,489430058,99,95049,39324296767,34440545337,19651473356,23670274400,-,676234555,472831531,26439298,10327133,59026926
3238703,SugarWoogy,275330,BTX',25,99,335592644,28015,1127235264,League of Order,-,335598584,274324825,31732531,18680998,10848310,10599254,885210876,2360,370869,225648,1083,7077092,9605077,2470567,15334114,2,331415258,67,50778,44034146548,46168794165,38197370164,34183687681,-,650712756,391131001,27673416,13339691,42302853
4158830,АWЕ,310906,DTF,25,148,333624071,28015,1816456005,Wilderburg,-,333624071,270956427,31734406,18680998,12252240,11176199,1062534584,2875,361257,270476,707,217797694,226897948,133472983,1374631544,302,5120711773,1205,195411,29273489860,30269198069,21314447395,21412961984,-,668579107,1002066010,48632065,14423280,78423273
4446697,Redarm  레드암 오빠,339030,wAo,25,92,318281440,28015,2862892083,League of Order,-,438782546,256825726,31734406,18680998,11040310,26666959,1581398233,3253,670476,397869,2714,574205017,271224086,224731299,1094515605,2540,925338985,195,79924,88927128845,76291640071,45300726740,53183604195,-,1353231516,1276882354,79233759,33403801,117301790
