lord_id,name,alliance_id,alliance_tag,town_center,home_server,power,map_id,units_killed,faction,merits,highest_power,legion_power,tech_power,building_power,hero_power,units_dead,units_healed,city_sieges,defeats,victories,scouted,gold,wood,ore,mana,gems,resources_given,resources_given_count,helps_given,gold_spent,wood_spent,stone_spent,mana_spent,gems_spent,killcount_t5,killcount_t4,killcount_t3,killcount_t2,killcount_t1
4158830,АWЕ,310906,DTF,25,148,238170891,148,1741555248,Wilderburg,45175832,328293739,176063057,31734406,18680998,11692430,10830747,999153618,2855,342945,255739,691,217797572,217114256,133472790,1149064957,302,5120711773,1205,192786,27391598581,28363443790,20502255376,20207975852,-,624379810,985077106,47652767,14219353,65903302
4091199,Angel of D3ath,307133,-I-,25,167,174217467,167,910298572,Wilderburg,34469361,174981702,113292593,31734406,18680998,10509470,2912201,531311624,1127,118570,192867,995,1567739687,1503721804,1225954855,1896366365,80,230000552,54,116084,9040900762,8406083252,6230434512,5561910197,-,324960347,483064404,25024326,11783442,64866520
5471825,eKillBill,179684,OPB,25,172,168216088,172,430492275,League of Order,13757654,168216088,109624964,31734406,18284768,8571950,1035184,339736557,22,52810,130081,324,889915245,706466693,931627576,1351535817,874,313946480,73,65185,6185537178,5799194343,3252966459,3208176886,-,148589495,243579533,3165133,1723517,33381768
1181747,Blackhart147,307133,-I-,25,167,167549578,167,287541963,League of Order,10879886,167577128,108040519,31732531,18680998,9095530,1209659,385321169,113,86673,102681,529,1986474762,1704221716,1584936685,2076479011,1261,78994464,32,134437,5983364922,5592307811,3602756233,3537910474,-,115782752,133794933,2642124,909002,34317195
1368538,ˣˡˡˡNeHx,307133,-I-,25,167,161794291,167,643269665,Wilderburg,25587153,210769251,102322002,31732531,18446048,9293710,3658864,555767146,87,267412,104802,98,44105542,79231824,16050207,245703787,13,850105484,182,88749,27196750989,26732429730,4602367155,13393768257,-,242630130,348521322,13486754,19143845,19413878
1267608,Rumi ʚïɞ x GKL,185887,DGEN,25,85,158281352,85,518913008,League of Order,23123104,158326741,98186783,31732531,18680998,9681040,2766094,524958780,229,127810,256554,791,1072101497,637707447,1251055618,5780824498,3713,1276227643,298,163886,13171001312,13205355745,9197144464,8666628085,-,321873202,104474219,2399973,3989793,85999797
3945360,Erkoz,185887,DGEN,25,85,156490163,85,583239091,League of Order,14763101,156501182,97181614,31732531,18680998,8895020,1072442,348502295,54,70474,136560,256,361578368,375819521,221525455,972984709,26,665156928,141,92773,4074020500,3246668733,2769240066,1955787295,-,172273436,327616583,27605026,13885553,41820330
1355903,Surgeman,310906,DTF,25,148,155260208,148,609678497,League of Order,28238673,175930827,94630954,31734406,18680998,10213850,4042147,480330795,1284,124411,172114,781,1195061388,1114953995,567724876,4181464028,20,195163747,45,90592,12564759947,12538131184,8483580378,8482235548,-,236760196,329160788,7761707,3193979,31351923
10375961,痛YAHIKOᴘᴀɪиᴬᵏᵗ,310906,DTF,25,148,152245462,148,499126140,League of Order,22801492,152245462,91745063,31732531,18680998,10086870,706364,357838662,519,41941,144396,728,2752653844,2475231226,1492811652,1060448850,175,2912162453,586,85424,10213105277,10002970722,6996210031,5340048537,-,98069969,352563513,10168367,3486025,34493999
1343439,MyNameIsJeff,307133,-I-,25,167,151373433,167,647344896,League of Order,18184052,151416902,93076814,31732531,18680998,7883090,2677192,440846084,1203,97974,149142,597,384426895,222890531,325878492,1615781283,204,3295216011,710,114686,5302146072,5094506848,3688540883,2894930778,-,178670185,414644059,16002625,4150142,32944527
2956576,meXx,307133,-I-,25,167,150939171,167,802547180,League of Order,7168999,150981691,91049652,31732531,18680998,9471760,1678464,405076603,244,75466,171048,539,1516577681,1403050895,1266421824,2517754424,245,832914591,221,208869,13424105659,12757135493,10969340697,9624582326,-,240868121,539033740,2817968,1415149,18039195
2642622,ᵈᵃᵘGimpyGap,208687,DAU,25,44,149130279,44,883641996,League of Order,33644801,149272868,90499670,31732531,18680998,8217080,2245485,415523066,608,53178,160421,805,2483160190,2733471889,1818858464,4190501098,962,874806071,187,71790,18709129376,19676879426,13250008629,13112214226,-,182657853,642397339,6300487,1615797,50367437
4079076,Mustard Wolfˢᵖᶦᶜʸ,310906,DTF,25,148,147907120,148,796373583,League of Order,13398419,148052699,88994316,31734406,18680998,8497400,2464050,505014672,550,131736,170663,454,369513974,519176658,523787415,2633845292,3878,1154332967,255,131024,6922403537,7747681352,4306138523,4531514296,-,249427762,473664287,37554312,10148958,24972791
2790251,ˣˡˡˡReGi,340115,HRD3,25,167,147676224,167,693611696,League of Order,30275124,191067294,87771880,31734406,18680998,9488940,838356,577263962,140,262348,166176,745,2748596616,2492539730,1631458131,7353090118,465,739041035,183,106027,12776547602,12358772361,5457903070,7293879636,-,283282700,365042472,7426852,2979982,34750367
4047399,Dig Bick,310906,DTF,25,148,147437270,148,379780061,League of Order,16229883,147437270,89513776,31734406,18680998,7508090,489338,235988110,150,75050,84292,612,1128172742,1098815768,974667341,1917092998,143,44534396,17,41842,4844896767,3870621068,3216121601,3077512573,-,123708598,217310300,8451000,5982963,24003308
1209481,ˢᵃᶦⁿᵗ Nico60 义,185887,DGEN,25,85,146598870,85,296454938,League of Order,13118938,146598870,88641781,31732531,18680998,7543560,1014883,316175880,49,69036,140648,554,963624611,1119246311,812008302,2026470592,20,5000000,1,82761,6289246621,6471193261,4567542371,4517042117,-,124452749,161255996,3689483,1043059,5949988
4367827,ᴴᵘⁿᵗᵉʳ ᴡøʟғʏ,179684,OPB,25,172,146040191,172,755951071,League of Order,18810202,157023400,86857667,31734406,18680998,8767120,1547268,445094041,226,84376,250365,690,746643215,788112183,1321699124,3786540325,53,5210157574,1051,80811,8776314850,8824983859,8100986931,4946885056,-,339896529,346266541,16039241,6032395,47289201
397034,ᵖʰBʳᵃⁿTʰᵉBʳᵒᵏᵉⁿ,307133,-I-,25,167,143709458,167,733434702,League of Order,15507883,143797868,85075614,31734406,18680998,8202110,1309908,454701137,90,89353,215899,931,1764683850,1884657582,1342122898,3023377920,1385,31742233,7,115800,7616284633,9020528858,5462719901,5358775908,-,219575394,461133646,5226029,993442,46323474
4373292,ᵏʳᵃᵗᵃᵘᶻThBoneless,179684,OPB,25,172,143709042,172,599479853,League of Order,13838311,143709042,83928298,31734406,18680998,9045340,1679097,395593314,343,60415,196584,842,1335296196,1615889598,996127771,2253512638,1108,452393345,101,89785,6480987120,6881933695,4362172309,4120956030,-,222708765,320527223,13896713,6174571,35747680
1288518,ᶜʰᵒˢᵉⁿFroGGy,185887,DGEN,25,85,143421796,85,380801894,Springwardens,17181105,143421796,82892467,31732531,18680998,10115800,975587,408592597,70,104385,137539,131,1932326307,2307499503,1357918801,5389822062,399,125140531,67,154231,9349920708,11501264445,7734154570,6653314314,-,138369526,228207339,4951646,1687668,7492832
1261468,Wolfslayer0036,307133,-I-,25,167,142686928,167,593874428,League of Order,15400726,142761597,82212724,31734406,18680998,10058800,8853374,515197146,2799,164999,161819,1425,1541873345,563075057,747144157,1649311025,374,4917785096,1051,72031,15897245782,14652347863,9316526393,8755877594,-,262603773,234670849,17128005,10822092,64458800
2469880,ₘᵢₙᵢChi ツ ᴱᴳᴼ,310906,DTF,25,148,142621784,148,1708885626,League of Order,48783486,156253743,83192640,31734406,18680998,9013740,1944110,535980952,1017,63369,379037,1322,649216070,578173934,567666583,5245666832,2033,1296977639,331,145577,8490525494,8520435482,6509408588,4885855700,-,610424682,963131410,46509668,20842251,66482307
1174251,ᵐᵒⁿᵏ Padre Valdes,310906,DTF,25,148,139139605,148,1260934269,League of Order,32142993,153491434,79599361,31734406,18680998,9124840,659390,422404745,173,55132,213663,574,2531277862,2761236578,1996915525,4316902794,516,2101122417,437,150216,8430411975,8967965858,6742564971,5705325991,-,238965267,883256784,20417015,6775948,111256468
1289529,ˢᵃᶦⁿᵗ Gally,185887,DGEN,25,85,138965617,85,869878269,League of Order,38403804,156491725,79317818,31734406,18680998,9229320,1590943,540582872,584,89972,174148,439,2649818923,2149857615,2328785678,3926365285,2489,91000000,19,77480,11290078477,11456519237,8850331687,7856843907,-,345730458,414923915,8448986,3091606,97533500
1262629,IrishGeno,310906,DTF,25,148,138449654,148,455318278,Wilderburg,22459943,138454794,81123390,31734406,18680998,6910860,1014162,348665472,156,95929,136393,317,2751136665,1532642370,2195600685,2717961598,6518,94435045,20,98768,6669993512,4910957022,4272364146,3962185587,-,220707709,201285528,1315251,1096696,30861333
